url,origin,name,lang,hasParts,materia,image
http://www.wikidata.org/entity/Q1154164,South Korea,タッカルビ,ja,{'鶏肉'},{''},
http://www.wikidata.org/entity/Q12621434,South Korea,파닭,ko,"{'파, 닭고기'}",{''},
http://www.wikidata.org/entity/Q15059761,South Korea,dak-kkochi,en,{'chicken meat'},{''},
http://www.wikidata.org/entity/Q12621434,South Korea,Padak,fr,"{'ciboule, viande de poulet'}",{''},
http://www.wikidata.org/entity/Q21091894,South Korea,Ramyeon,jv,{'Mi China'},{''},
http://www.wikidata.org/entity/Q626723,South Korea,Pollo fritto coreano,it,{'carne di pollo'},{''},
http://www.wikidata.org/entity/Q16261384,South Korea,돌솥비빔밥,ko,{'돌솥'},{''},
http://www.wikidata.org/entity/Q626723,South Korea,韓式炸雞,zh,{'雞肉'},{''},
http://www.wikidata.org/entity/Q10855251,South Korea,ケランパン,ja,{'卵'},{''},
http://www.wikidata.org/entity/Q12618468,South Korea,짬짜면,ko,"{'짜장면, 짬뽕'}",{''},
http://www.wikidata.org/entity/Q626723,South Korea,Ayam goreng Korea,ms,{'daging ayam'},{''},
http://www.wikidata.org/entity/Q15059761,South Korea,タッコチ,ja,{'鶏肉'},{''},
http://www.wikidata.org/entity/Q626723,South Korea,pollo frito coreano,es,{'carne de pollo'},{''},
http://www.wikidata.org/entity/Q12621434,South Korea,padak,en,"{'Welsh onion, chicken meat'}",{''},
http://www.wikidata.org/entity/Q626723,South Korea,Pitik gorèng Korèa,jv,{'Iwak pitik'},{''},
http://www.wikidata.org/entity/Q626723,South Korea,Korean fried chicken,en,{'chicken meat'},{''},
http://www.wikidata.org/entity/Q15059761,South Korea,烤雞串,zh-hant,{'雞肉'},{''},
http://www.wikidata.org/entity/Q1154164,South Korea,dak-galbi,ms,{'daging ayam'},{''},
http://www.wikidata.org/entity/Q96207588,South Korea,치즈떡볶이,ko,"{'치즈, 떡'}",{''},
http://www.wikidata.org/entity/Q16261384,South Korea,dolsot-bibimbap,en,{'dolsot'},{''},
http://www.wikidata.org/entity/Q21091894,South Korea,Ramyeon,it,{'spaghetti cinesi'},{''},
http://www.wikidata.org/entity/Q626723,South Korea,korea fritita kokaĵo,eo,{'kokaĵo'},{''},
http://www.wikidata.org/entity/Q10855251,South Korea,Gyeran-ppang,jv,{'Endhog minangka panganan'},{''},
http://www.wikidata.org/entity/Q1154164,South Korea,닭갈비,ko,{'닭고기'},{''},
http://www.wikidata.org/entity/Q15059761,South Korea,Dak-kkochi,en-gb,{'chicken'},{''},
http://www.wikidata.org/entity/Q626723,South Korea,韓国フライドチキン,ja,{'鶏肉'},{''},
http://www.wikidata.org/entity/Q96207588,South Korea,kirlofrititaj rizkukoj kun fromaĝo,eo,"{'fromaĝo, korea rizkuko'}",{''},
http://www.wikidata.org/entity/Q12621434,South Korea,パダ,ja,"{'ネギ, 鶏肉'}",{''},
http://www.wikidata.org/entity/Q26046157,South Korea,jeyuk bokkeum,en,"{'pork, gochujang'}",{''},
http://www.wikidata.org/entity/Q1154164,South Korea,Dak-galbi,id,{'daging ayam'},{''},
http://www.wikidata.org/entity/Q10855251,South Korea,韓式雞蛋糕,zh,{'蛋'},{''},
http://www.wikidata.org/entity/Q1154164,South Korea,dak-galbi,vi,{'thịt gà'},{''},
http://www.wikidata.org/entity/Q10855251,South Korea,جيران-بانج,ar,{'بيض'},{''},
http://www.wikidata.org/entity/Q1154164,South Korea,ทักกัลบี,th,{'เนื้อไก่'},{''},
http://www.wikidata.org/entity/Q107047575,South Korea,Gilgeori toast,en,"{'carrot, sugar, butter, white cabbage, plain bread, ketchup, onion, scallion, chicken egg'}",{''},
http://www.wikidata.org/entity/Q16261384,South Korea,石焼きビビンバ,ja,{'ドルソット'},{''},
http://www.wikidata.org/entity/Q1154164,South Korea,korea spica kokaĵa kirlofritaĵo,eo,{'kokaĵo'},{''},
http://www.wikidata.org/entity/Q626723,South Korea,치킨,ko,{'닭고기'},{''},
http://www.wikidata.org/entity/Q15059761,South Korea,烤鸡串,zh-hans,{'鸡肉'},{''},
http://www.wikidata.org/entity/Q4545971,United Kingdom,ג'לי,he,"{""ג'לטין""}",{''},
http://www.wikidata.org/entity/Q16997205,United Kingdom,Tart rewang kinurmatan,jv,{'Endhog minangka panganan'},{''},
http://www.wikidata.org/entity/Q542335,United Kingdom,Solei,es,"{'huevo, vinagre, huevo cocido'}","{'huevo, vinagre'}",
http://www.wikidata.org/entity/Q951669,United Kingdom,Yorkshire pudding,fr,"{'farine, œuf, lait de vache'}",{''},
http://www.wikidata.org/entity/Q3276353,United Kingdom,Apfelkuchen,de,"{'Apfel, Zucker, Zimt, Butter, Mehl, Muskatnuss, Ei, Natriumhydrogencarbonat'}",{''},
http://www.wikidata.org/entity/Q22404,United Kingdom,蛋撻,zh-hant,{'蛋'},{''},
http://www.wikidata.org/entity/Q29330,United Kingdom,كعك يافا,ar,"{'شوكولاتة, برتقال, كعكة إسفنجية'}",{''},
http://www.wikidata.org/entity/Q3276353,United Kingdom,蘋果蛋糕,zh-hant,"{'蘋果, 砂糖, 奶油, 穀粉, 蛋, 碳酸氫鈉'}",{''},
http://www.wikidata.org/entity/Q542335,United Kingdom,marinēta ola,lv,"{'ola, etiķis, vārīta ola'}","{'ola, etiķis'}",
http://www.wikidata.org/entity/Q1068034,United Kingdom,Μηλόπιτα,el,{'μήλο'},"{'βούτυρο, μήλο, Σταφίδα, Κανέλα, αλεύρι, ζάχαρη, αυγό (τρόφιμο)'}",
http://www.wikidata.org/entity/Q531184,United Kingdom,Coronation chicken,it,"{'carne di pollo, curry'}","{'carne di pollo, curry'}",
http://www.wikidata.org/entity/Q3059368,United Kingdom,Eton mess,jv,"{'Meringue, Krim kocok, Setrobéri'}","{'Meringue, Krim kocok, Setrobéri'}",
http://www.wikidata.org/entity/Q3002792,United Kingdom,クリスプサンドイッチ,ja,"{'パン, ポテトチップス'}",{''},
http://www.wikidata.org/entity/Q1601611,United Kingdom,Hot cross bun,nb,{'korinter'},{''},
http://www.wikidata.org/entity/Q1323044,United Kingdom,Rumbledethumps,nl,"{'aardappel, ui, kool'}",{''},
http://www.wikidata.org/entity/Q531184,United Kingdom,kip curry,nl,"{'kippenvlees, kerrie'}","{'kippenvlees, kerrie'}",
http://www.wikidata.org/entity/Q5695228,United Kingdom,цяжкі пірог,be-tarask,{'мука'},{''},
http://www.wikidata.org/entity/Q167309,United Kingdom,Баттенберг,ru,{'мука'},{''},
http://www.wikidata.org/entity/Q584564,United Kingdom,Bintik palanangan,jv,{'Suèt'},{''},
http://www.wikidata.org/entity/Q1068034,United Kingdom,Пита со јаболка,mk,{'јаболко'},"{'путер, јаболко, цимет, брашно, шеќер, јајце'}",
http://www.wikidata.org/entity/Q29330,United Kingdom,Jaffa-kaker,nb,"{'sjokolade, appelsin, piskede masser'}",{''},
http://www.wikidata.org/entity/Q1193251,United Kingdom,Kentang bakar,ms,{'ubi kentang'},{''},
http://www.wikidata.org/entity/Q594675,United Kingdom,fiskekaker,nb,{'fisk'},{''},
http://www.wikidata.org/entity/Q1068034,United Kingdom,пита од јабука,sr,{'јабука'},"{'маслац, јабука, Суво грожђе, цимет, брашно, шећер, Јаје'}",
http://www.wikidata.org/entity/Q1193251,United Kingdom,bakita terpomo,eo,{'terpomo'},{''},
http://www.wikidata.org/entity/Q16997205,United Kingdom,Maid of honour tart,de,{'Ei'},{''},
http://www.wikidata.org/entity/Q2882471,United Kingdom,bangers and mash,es,{'puré de papas'},{''},
http://www.wikidata.org/entity/Q2896056,United Kingdom,Bath bun,tr,{'şeker'},{''},
http://www.wikidata.org/entity/Q7295192,United Kingdom,樹莓漩渦冰淇淋,zh,{'樹莓'},{''},
http://www.wikidata.org/entity/Q531184,United Kingdom,Korunovační kuřecí salát,cs,"{'kuřecí maso, kari koření'}","{'kuřecí maso, kari koření'}",
http://www.wikidata.org/entity/Q2882471,United Kingdom,Bangers and mash,fi,{'perunasose'},{''},
http://www.wikidata.org/entity/Q861304,United Kingdom,bifsteka-renaĵa pasteĉo,eo,{'bovaĵo'},"{'reno, porkaĵo, bovaĵo, okso, viandosuko, ŝafidaĵo, fritita cepo'}",
http://www.wikidata.org/entity/Q2882471,United Kingdom,Bangers and mash,nl,{'aardappelpuree'},{''},
http://www.wikidata.org/entity/Q16997205,United Kingdom,korteganina tarto,eo,{'ovo'},{''},
http://www.wikidata.org/entity/Q2157889,United Kingdom,Waffle kenthang,jv,{'Kenthang'},{''},
http://www.wikidata.org/entity/Q806142,United Kingdom,Kuwé banbury,jv,{'Pastry puff'},{''},
http://www.wikidata.org/entity/Q531184,United Kingdom,Коронаційне курча,uk,"{'курятина, карі'}","{'курятина, карі'}",
http://www.wikidata.org/entity/Q2706994,United Kingdom,Bánh bơ giòn,vi,"{'bơ, bột'}",{''},
http://www.wikidata.org/entity/Q7518047,United Kingdom,Simnel cake,it,{'marzapane'},{''},
http://www.wikidata.org/entity/Q1068034,United Kingdom,eplepai,nb,{'eple'},"{'smør, eple, rosin, kanel, mel, sukker, egg'}",
http://www.wikidata.org/entity/Q1420441,United Kingdom,palito de pescado,es,{'pescado blanco'},{''},
http://www.wikidata.org/entity/Q2706994,United Kingdom,shortcake,fr,"{'beurre, farine'}",{''},
http://www.wikidata.org/entity/Q861293,United Kingdom,Käsetoast,de,"{'Toastbrot, Käse'}",{''},
http://www.wikidata.org/entity/Q1068034,United Kingdom,Apple pie,pl,{'jabłko'},"{'masło, jabłko, rodzynki, mąka, cynamon, cukier spożywczy, jajko'}",
http://www.wikidata.org/entity/Q556052,United Kingdom,Teacake,pl,{'bakalie'},{''},
http://www.wikidata.org/entity/Q806142,United Kingdom,كعكة بنبري,ar,{'عجينة منتفخة'},{''},
http://www.wikidata.org/entity/Q5347834,United Kingdom,Kripik lan endhog,jv,"{'Endhog minangka panganan, Kenthang gorèng'}",{''},
http://www.wikidata.org/entity/Q1420441,United Kingdom,Fiskpinnar,sv,{'Vitfisk'},{''},
http://www.wikidata.org/entity/Q2706994,United Kingdom,Shortcake,tr,"{'tereyağı, un'}",{''},
http://www.wikidata.org/entity/Q740764,United Kingdom,Toad in the hole,it,"{'insaccato, Yorkshire pudding'}",{''},
http://www.wikidata.org/entity/Q1323044,United Kingdom,rumbledethumps,en,"{'potato, onion, cabbage'}",{''},
http://www.wikidata.org/entity/Q584564,United Kingdom,Spotted dick,it,{'strutto'},{''},
http://www.wikidata.org/entity/Q1323044,United Kingdom,ランブルディサンプス,ja,"{'ジャガイモ, 玉ねぎ, キャベツ'}",{''},
http://www.wikidata.org/entity/Q5054531,United Kingdom,cauliflower cheese,en,{'Brassica oleracea var. botrytis'},{''},
http://www.wikidata.org/entity/Q378341,United Kingdom,Macaroni and cheese,sv,"{'Makaroner, smör, Cheddar, vetemjöl'}",{''},
http://www.wikidata.org/entity/Q1193251,United Kingdom,烤馬鈴薯,zh,{'馬鈴薯'},{''},
http://www.wikidata.org/entity/Q1568296,United Kingdom,Scotch egg,nn,"{'egg, Kokt egg'}",{'egg'},
http://www.wikidata.org/entity/Q2918385,United Kingdom,Arktik gulung,jv,{'kuwé spons'},{''},
http://www.wikidata.org/entity/Q2330783,United Kingdom,كعكة الملاك,ar,{'طحين'},{''},
http://www.wikidata.org/entity/Q3002792,United Kingdom,脆三明治,zh,"{'麵包, 馬鈴薯片'}",{''},
http://www.wikidata.org/entity/Q4959183,United Kingdom,브레드 앤 버터 푸딩,ko,{'알'},{''},
http://www.wikidata.org/entity/Q4358444,United Kingdom,Lancashire hotpot,nl,{'lamsvlees'},{''},
http://www.wikidata.org/entity/Q3347905,United Kingdom,oatcake,en,{'oatmeal'},{''},
http://www.wikidata.org/entity/Q22404,United Kingdom,Sarı halva,az,{'yumurta'},{''},
http://www.wikidata.org/entity/Q1068034,United Kingdom,яблычны пірог,be,{'яблык'},"{'яблык, Разынкі, мука, Карыца, цукар, сметанковае масла, яйка'}",
http://www.wikidata.org/entity/Q2706994,United Kingdom,水果酥餅,zh-hant,"{'奶油, 穀粉'}",{''},
http://www.wikidata.org/entity/Q5347834,United Kingdom,egg and chips,en,"{'egg, french fries'}",{''},
http://www.wikidata.org/entity/Q22404,United Kingdom,Tart telur,ms,{'telur'},{''},
http://www.wikidata.org/entity/Q584564,United Kingdom,Spotted dick,sv,{'Njurtalg'},{''},
http://www.wikidata.org/entity/Q3276353,United Kingdom,Торта со јаболка,mk,"{'јаболко, шеќер, цимет, путер, брашно, мускатов орев, јајце, натриум бикарбонат'}",{''},
http://www.wikidata.org/entity/Q5462783,United Kingdom,фламмери,ru,"{'белое вино, сахар, яйцо, манная крупа'}",{''},
http://www.wikidata.org/entity/Q3002792,United Kingdom,Roti lapis keripik,id,"{'roti, Keripik kentang'}",{''},
http://www.wikidata.org/entity/Q2896056,United Kingdom,バースパン,ja,{'砂糖'},{''},
http://www.wikidata.org/entity/Q7518047,United Kingdom,Simnel cake,fr,{'massepain'},{''},
http://www.wikidata.org/entity/Q1068034,United Kingdom,پای سیب,fa,{'سیب'},"{'کره, سیب, کشمش, دارچین, شکر, آرد, تخممرغ, سیب پختنی'}",
http://www.wikidata.org/entity/Q1068034,United Kingdom,tarte aux pommes,fr,{'pomme'},"{'pomme, beurre, raisin sec, cannelle, sucre, farine, œuf, pomme à cuire'}",
http://www.wikidata.org/entity/Q1193251,United Kingdom,烤馬鈴薯,zh-hk,{'薯仔'},{''},
http://www.wikidata.org/entity/Q167309,United Kingdom,ബാറ്റൻബർഗ് കേക്ക്,ml,{'മാവു'},{''},
http://www.wikidata.org/entity/Q378341,United Kingdom,Պանրով մակարոն,hy,"{'Մակարոն, կարագ, Չեդեր, ցորենի ալյուր'}",{''},
http://www.wikidata.org/entity/Q861293,United Kingdom,cheese on toast,en,"{'toast, cheese'}",{''},
http://www.wikidata.org/entity/Q584564,United Kingdom,Spotted dick,es,{'Sebo'},{''},
http://www.wikidata.org/entity/Q806142,United Kingdom,עוגת בנבורי,he,{'בצק עלים'},{''},
http://www.wikidata.org/entity/Q3059368,United Kingdom,Eton Mess,de,"{'Baiser, Schlagsahne, Erdbeere'}","{'Baiser, Schlagsahne, Erdbeere'}",
http://www.wikidata.org/entity/Q1601611,United Kingdom,hot cross bun,fr,{'raisin de Corinthe'},{''},
http://www.wikidata.org/entity/Q951669,United Kingdom,Yorkshire pudding,nl,"{'koemelk, meel, ei'}",{''},
http://www.wikidata.org/entity/Q22404,United Kingdom,egg tart,en,{'egg'},{''},
http://www.wikidata.org/entity/Q1420441,United Kingdom,Lát cá tẩm bột,vi,{'Cá thịt trắng'},{''},
http://www.wikidata.org/entity/Q1193251,United Kingdom,kumpir patates,tr,{'patates'},{''},
http://www.wikidata.org/entity/Q16248794,United Kingdom,Mantecados,de,{'Tierkörperverwertung'},{''},
http://www.wikidata.org/entity/Q7836557,United Kingdom,トリークルタルト,ja,{'パート・ブリゼ'},{''},
http://www.wikidata.org/entity/Q510387,United Kingdom,Faggot,es,{'casquería'},{''},
http://www.wikidata.org/entity/Q7295192,United Kingdom,Raspberry Ripple,en,{'raspberry'},{''},
http://www.wikidata.org/entity/Q4667156,United Kingdom,Abernethy biscuit,fr,{'Biscuit de mer'},{''},
http://www.wikidata.org/entity/Q740764,United Kingdom,トード・イン・ザ・ホール,ja,"{'ソーセージ, ヨークシャー・プディング'}",{''},
http://www.wikidata.org/entity/Q4545971,United Kingdom,gelei,nl,{'gelatine'},{''},
http://www.wikidata.org/entity/Q5267373,United Kingdom,Devilled kidneys,en,{'lamb meat'},{''},
http://www.wikidata.org/entity/Q5347834,United Kingdom,egg and chips,id,"{'telur, Kentang goreng'}",{''},
http://www.wikidata.org/entity/Q861304,United Kingdom,פאי סטייק וכליות,he,{'בשר בקר'},"{'כליה, בשר חזיר, בשר בקר, בצל מטוגן, רוטב בשר, בשר טלה'}",
http://www.wikidata.org/entity/Q29330,United Kingdom,Jaffa Cakes,it,"{'cioccolato, arancia, pan di Spagna'}",{''},
http://www.wikidata.org/entity/Q22404,United Kingdom,Resep:Pai Susu,id,{'telur'},{''},
http://www.wikidata.org/entity/Q2882471,United Kingdom,bangers and mash,ca,{'puré de patates'},{''},
http://www.wikidata.org/entity/Q1601611,United Kingdom,Булочка Страстной пятницы,ru,{'коринка'},{''},
http://www.wikidata.org/entity/Q1568296,United Kingdom,蘇格蘭炸蛋,yue,"{'膥, 烚蛋, 肉崧'}","{'膥, 肉崧'}",
http://www.wikidata.org/entity/Q951669,United Kingdom,約郡布甸,yue,"{'蛋, 榖粉, 牛奶'}",{''},
http://www.wikidata.org/entity/Q3276353,United Kingdom,Kuwé apel,jv,"{'gula, Kayu manis, mertéga, glepung, Pala, Endhog minangka panganan, Soda kuwé, apel'}",{''},
http://www.wikidata.org/entity/Q573516,United Kingdom,Bubble and Squeak,de,"{'Kartoffel, Kopfkohl'}",{''},
http://www.wikidata.org/entity/Q4839953,United Kingdom,Sanduíche de bacon,pt,"{'pão, toucinho'}",{''},
http://www.wikidata.org/entity/Q29330,United Kingdom,佳發蛋糕,zh,"{'巧克力, 橙, 海綿蛋糕'}",{''},
http://www.wikidata.org/entity/Q3276353,United Kingdom,äppelkaka,sv,"{'äpple, socker, kanel, smör, mjöl, Muskotsläktet, ägg, natriumvätekarbonat'}",{''},
http://www.wikidata.org/entity/Q573516,United Kingdom,Bubble and squeak,nl,"{'aardappel, kool'}",{''},
http://www.wikidata.org/entity/Q1068034,United Kingdom,Pai apel,jv,{'apel'},"{'mertéga, Kismis, apel, glepung, Kayu manis, gula, Endhog minangka panganan, Ngolah apel'}",
http://www.wikidata.org/entity/Q1568296,United Kingdom,Trứng Scotch,vi,"{'Trứng, Trứng luộc, thịt băm'}","{'Trứng, thịt băm'}",
http://www.wikidata.org/entity/Q4545971,United Kingdom,thạch,vi,{'Gelatin'},{''},
http://www.wikidata.org/entity/Q510387,United Kingdom,faggot,pl,{'Podroby'},{''},
http://www.wikidata.org/entity/Q7649469,United Kingdom,Sussex Pond Pudding,en,"{'pastry, tallow, lemon'}",{''},
http://www.wikidata.org/entity/Q7354783,United Kingdom,ロックケーキ,ja,{'穀粉'},{''},
http://www.wikidata.org/entity/Q22404,United Kingdom,蛋撻,yue,{'蛋'},{''},
http://www.wikidata.org/entity/Q2006073,United Kingdom,crumble,pt,{'fruta'},{''},
http://www.wikidata.org/entity/Q1068034,United Kingdom,Õunapirukas,et,{'õun'},"{'või, õun, Rosin, kaneel, jahu, suhkrud, muna'}",
http://www.wikidata.org/entity/Q1193251,United Kingdom,Baked potato,it,{'patata'},{''},
http://www.wikidata.org/entity/Q510387,United Kingdom,faggot,en,{'offal'},{''},
http://www.wikidata.org/entity/Q167309,United Kingdom,Teisen Battenberg,cy,{'blawd'},{''},
http://www.wikidata.org/entity/Q167309,United Kingdom,עוגת בטנברג,he,{'קמח'},{''},
http://www.wikidata.org/entity/Q1068034,United Kingdom,アップルパイ,ja,{'リンゴ'},"{'バター, リンゴ, レーズン, シナモン, 穀粉, 砂糖, 卵, クッキングアップル'}",
http://www.wikidata.org/entity/Q2006073,United Kingdom,crumble,gl,{'froita'},{''},
http://www.wikidata.org/entity/Q806142,United Kingdom,Banbury cake,nl,{'bladerdeeg'},{''},
http://www.wikidata.org/entity/Q1568296,United Kingdom,Scotch egg,en,"{'egg, boiled egg, minced meat'}","{'egg, minced meat'}",
http://www.wikidata.org/entity/Q4545971,United Kingdom,žele,sl,{'želatina'},{''},
http://www.wikidata.org/entity/Q1568296,United Kingdom,vogelnestje,nl,"{'ei, gekookt ei, gehakt'}","{'ei, gehakt'}",
http://www.wikidata.org/entity/Q510387,United Kingdom,ファゴット,ja,{'もつ'},{''},
http://www.wikidata.org/entity/Q1533561,United Kingdom,Losin rhesog,cy,{'siwgr'},{''},
http://www.wikidata.org/entity/Q5462783,United Kingdom,flummery,en-gb,"{'white wine, sugar, egg'}",{''},
http://www.wikidata.org/entity/Q584564,United Kingdom,斑點布丁,zh-hant,{'羊脂'},{''},
http://www.wikidata.org/entity/Q2006073,United Kingdom,kruimeltaart,nl,"{'korstdeeg, fruit'}",{''},
http://www.wikidata.org/entity/Q4839953,United Kingdom,bacon sandwich,en,"{'bread, bacon'}",{''},
http://www.wikidata.org/entity/Q861293,United Kingdom,پنیر روی تست,fa,"{'نان تست, پنیر'}",{''},
http://www.wikidata.org/entity/Q16997256,United Kingdom,Malvern pudding,en,{'egg'},{''},
http://www.wikidata.org/entity/Q7435554,United Kingdom,Scotch woodcock,de,{'Ei'},{''},
http://www.wikidata.org/entity/Q29330,United Kingdom,Pim's,fr,"{'chocolat, orange, sponge cake'}",{''},
http://www.wikidata.org/entity/Q531184,United Kingdom,Pitik corona,jv,"{'Iwak pitik, Bubuk kari'}","{'Iwak pitik, Bubuk kari'}",
http://www.wikidata.org/entity/Q1193251,United Kingdom,baked potato,en,{'potato'},{''},
http://www.wikidata.org/entity/Q4545971,United Kingdom,gelea,ca,{'gelatina'},{''},
http://www.wikidata.org/entity/Q2882471,United Kingdom,バンガーズ・アンド・マッシュ,ja,{'マッシュポテト'},{''},
http://www.wikidata.org/entity/Q29330,United Kingdom,佳发蛋糕,zh-hans,"{'巧克力, 橙, 海绵蛋糕'}",{''},
http://www.wikidata.org/entity/Q542335,United Kingdom,醃蛋,zh,"{'卵, 醋, 水煮蛋'}","{'卵, 醋'}",
http://www.wikidata.org/entity/Q573516,United Kingdom,Bubble lan squeak,jv,{'Kenthang'},{''},
http://www.wikidata.org/entity/Q7305369,United Kingdom,red pudding,en,{'bacon'},{''},
http://www.wikidata.org/entity/Q7354260,United Kingdom,rock,en,{'sugar'},{''},
http://www.wikidata.org/entity/Q2706994,United Kingdom,Shortcake,de,"{'Butter, Mehl'}",{''},
http://www.wikidata.org/entity/Q1193251,United Kingdom,gepofte aardappel,nl,{'aardappel'},{''},
http://www.wikidata.org/entity/Q951669,United Kingdom,Yorkshirský pudink,cs,"{'mouka, vejce, kravské mléko'}",{''},
http://www.wikidata.org/entity/Q1028754,United Kingdom,vingummi,nb,"{'vann, sukker, Sitronsyre, gelatin'}",{''},
http://www.wikidata.org/entity/Q4959183,United Kingdom,ブレッドアンドバタープディング,ja,{'卵'},{''},
http://www.wikidata.org/entity/Q7649469,United Kingdom,Суссекский пудинг,ru,"{'выпечка, лимон'}",{''},
http://www.wikidata.org/entity/Q1068034,United Kingdom,فطيرة التفاح,ar,{'تفاح'},"{'زبدة, تفاح, زبيب, طحين, قرفة, سكر, بيض'}",
http://www.wikidata.org/entity/Q1420441,United Kingdom,barreta de peix,ca,{'peix blanc'},{''},
http://www.wikidata.org/entity/Q4839953,United Kingdom,Roti isi babi,jv,"{'roti, Daging bakon'}",{''},
http://www.wikidata.org/entity/Q29330,United Kingdom,Cacen Jaffa,cy,"{'siocled, Oren, teisen sbwnj'}",{''},
http://www.wikidata.org/entity/Q2006073,United Kingdom,Crumble,de,"{'Mürbeteig, Obst'}",{''},
http://www.wikidata.org/entity/Q7811415,United Kingdom,Toast-Sandwich,de,"{'Toastbrot, Brot'}",{'Toastbrot'},
http://www.wikidata.org/entity/Q29330,United Kingdom,עוגיות ג'אפה,he,"{'שוקולד, תפוז, עוגת ספוג'}",{''},
http://www.wikidata.org/entity/Q2882471,United Kingdom,兵加腸,yue,{'薯蓉'},{''},
http://www.wikidata.org/entity/Q17018846,United Kingdom,الجمبري المُقدم بالوعاء,ar,{'روبيان أوروبي'},{''},
http://www.wikidata.org/entity/Q1323044,United Kingdom,Rumbledethumps,jv,{'Kenthang'},{''},
http://www.wikidata.org/entity/Q5985621,United Kingdom,アイスバン,ja,{'粉砂糖'},{''},
http://www.wikidata.org/entity/Q1533561,United Kingdom,Gobstopper,de,{'Zucker'},{''},
http://www.wikidata.org/entity/Q556052,United Kingdom,ティーケーキ,ja,{'干し果物'},{''},
http://www.wikidata.org/entity/Q22404,United Kingdom,Яичный тарт,ru,{'яйцо'},{''},
http://www.wikidata.org/entity/Q3276353,United Kingdom,яблочный пирог,ru,"{'яблоко, сахар, корица, сливочное масло, мука, мускатный орех, яйцо, гидрокарбонат натрия'}",{''},
http://www.wikidata.org/entity/Q21079042,United Kingdom,Black peas,en,{'pea'},{''},
http://www.wikidata.org/entity/Q378341,United Kingdom,Maccheroni al formaggio,it,"{'maccheroni, burro, cheddar, farina di grano'}",{''},
http://www.wikidata.org/entity/Q2882471,United Kingdom,香腸薯泥,zh,{'馬鈴薯泥'},{''},
http://www.wikidata.org/entity/Q556052,United Kingdom,کیک چای,fa,{'خشکبار'},{''},
http://www.wikidata.org/entity/Q22404,United Kingdom,エッグタルト,ja,{'卵'},{''},
http://www.wikidata.org/entity/Q4545971,United Kingdom,gelée anglaise,fr,{'gélatine'},{''},
http://www.wikidata.org/entity/Q7634410,United Kingdom,maróg gheire,ga,{'geir'},{''},
http://www.wikidata.org/entity/Q531184,United Kingdom,コロネーションチキン,ja,"{'鶏肉, カレー粉'}","{'鶏肉, カレー粉'}",
http://www.wikidata.org/entity/Q861304,United Kingdom,Steak and kidney pie,pl,{'wołowina'},"{'nerka, wieprzowina, wołowina, wół, Jus'}",
http://www.wikidata.org/entity/Q7305369,United Kingdom,Красный пудинг,ru,{'бекон'},{''},
http://www.wikidata.org/entity/Q7811415,United Kingdom,sándwich de tostada,es,"{'tostada, pan'}",{'tostada'},
http://www.wikidata.org/entity/Q3002792,United Kingdom,ropogós szendvics,hu,"{'kenyér, burgonyaszirom'}",{''},
http://www.wikidata.org/entity/Q1068034,United Kingdom,apple pie,en,{'apple'},"{'apple, butter, raisin, flour, cinnamon, sugar, egg, cooking apple'}",
http://www.wikidata.org/entity/Q3347905,United Kingdom,galeta de civada escocesa,ca,{'farina de civada'},{''},
http://www.wikidata.org/entity/Q951669,United Kingdom,Yorkshire pudding,pl,"{'jajko, mleko krowie, mąka'}",{''},
http://www.wikidata.org/entity/Q4358444,United Kingdom,Lancashire hotpot,it,{'carne di agnello'},{''},
http://www.wikidata.org/entity/Q6128321,United Kingdom,salad cream,en,{'oil'},{''},
http://www.wikidata.org/entity/Q16973768,United Kingdom,کیک قهوه و گردو,fa,{'کیک اسفنجی'},{''},
http://www.wikidata.org/entity/Q1420441,United Kingdom,Fischstäbchen,de,{'Magerfisch'},{''},
http://www.wikidata.org/entity/Q6127120,United Kingdom,Roti lapis selai,id,"{'Elon Musk, Roblox'}",{''},
http://www.wikidata.org/entity/Q7811415,United Kingdom,烘底三文治,yue,"{'多士, 包'}",{'多士'},
http://www.wikidata.org/entity/Q573516,United Kingdom,Жаркое из капусты и картофеля,ru,"{'картофель, капуста'}",{''},
http://www.wikidata.org/entity/Q531184,United Kingdom,Coronation Chicken,de,"{'Hühnerfleisch, Currypulver'}","{'Hühnerfleisch, Currypulver'}",
http://www.wikidata.org/entity/Q29330,United Kingdom,Jaffa Cakes,es,"{'bizcochuelo, chocolate, naranja'}",{''},
http://www.wikidata.org/entity/Q378341,United Kingdom,Macaroni and cheese,pl,"{'masło, Cheddar, mąka pszenna'}",{''},
http://www.wikidata.org/entity/Q4545971,United Kingdom,gelatina,it,{'gelatina animale'},{''},
http://www.wikidata.org/entity/Q861304,United Kingdom,steak and kidney pie,en-gb,{'beef'},"{'kidney, pork, beef, lamb'}",
http://www.wikidata.org/entity/Q1810638,United Kingdom,谷物棒,zh,{'大燕麥片'},{''},
http://www.wikidata.org/entity/Q594675,United Kingdom,Kuwé iwak,jv,{'Iwak'},{''},
http://www.wikidata.org/entity/Q16997205,United Kingdom,Тарт дружок,uk,{'яйце'},{''},
http://www.wikidata.org/entity/Q22404,United Kingdom,Egg tart,en-ca,{'egg'},{''},
http://www.wikidata.org/entity/Q1028754,United Kingdom,winegum,nl,"{'water, suiker, citroenzuur, gelatine'}",{''},
